"","x"
"400",0.725419
"401",0.639908
"402",0.721527
"403",0.758088
"404",0.615288
"405",0.723561
"406",0.606984
"407",0.602526
"408",0.64316
"409",0.754311
"410",0.696891
"411",0.782941
"412",0.901871
"413",0.742282
"414",0.753836
"415",0.597602
"416",0.643492
"417",0.86461
"418",0.786109
"419",0.571272
"420",0.76079
"421",0.762011
"422",0.608839
"423",0.758234
"424",0.707183
"425",0.747326
"426",0.680738
"427",0.695905
"428",0.750676
"429",0.491781
"430",0.815371
"431",0.798181
"432",0.819788
"433",0.680447
"434",0.738284
"435",0.690069
"436",0.684127
"437",0.705838
"438",0.66781
"439",0.652389
"440",0.728274
"441",0.645755
"442",0.785285
"443",0.825195
"444",0.471802
"445",0.776422
"446",0.71308
"447",0.509343
"448",0.7059
"449",0.842463
"450",0.667065
"451",0.621289
"452",0.783692
"453",0.621224
"454",0.700928
"455",0.8143
"456",0.732708
"457",0.470196
"458",0.846132
"459",0.750655
"460",0.731852
"461",0.812178
"462",0.535597
"463",0.548155
"464",0.671008
"465",0.733268
"466",0.741852
"467",0.615042
"468",0.707662
"469",0.848945
"470",0.506621
"471",0.696165
"472",0.62958
"473",0.534902
"474",0.625231
"475",0.637293
"476",0.653412
"477",0.745986
"478",0.75768
"479",0.880841
"480",0.746009
"481",0.650515
"482",0.803387
"483",0.777701
"484",0.745295
"485",0.726275
"486",0.733391
"487",0.680349
"488",0.637531
"489",0.731008
"490",0.655665
"491",0.809787
"492",0.758895
"493",0.777615
"494",0.589134
"495",0.806359
"496",0.616047
"497",0.815175
"498",0.594806
"499",0.809698
"500",0.726728
"501",0.778134
"502",0.746712
"503",0.675657
"504",0.687919
"505",0.59681
"506",0.75446
"507",0.819002
"508",0.822942
"509",0.721177
"510",0.712386
"511",0.675763
"512",0.749542
"513",0.567495
"514",0.733753
"515",0.801004
"516",0.828993
"517",0.635883
"518",0.85727
"519",0.540321
"520",0.643182
"521",0.594265
"522",0.615735
"523",0.746276
"524",0.532872
"525",0.644808
"526",0.64174
"527",0.535703
"528",0.610185
"529",0.715011
"530",0.804466
"531",0.550622
"532",0.774922
"533",0.513006
"534",0.662254
"535",0.746178
"536",0.708113
"537",0.779003
"538",0.740476
"539",0.689562
"540",0.737363
"541",0.665094
"542",0.747047
"543",0.742268
"544",0.705868
"545",0.619266
"546",0.755265
"547",0.735529
"548",0.76923
"549",0.798789
"550",0.87065
"551",0.803976
"552",0.775974
"553",0.731527
"554",0.712493
"555",0.80497
"556",0.721647
"557",0.757501
"558",0.658786
"559",0.652249
"560",0.627643
"561",0.626978
"562",0.807837
"563",0.717846
"564",0.785161
"565",0.64809
"566",0.765993
"567",0.766149
"568",0.768372
"569",0.530871
"570",0.677057
"571",0.699753
"572",0.676221
"573",0.780768
