"","x"
"623",-1550.67592772124
"624",-1410.03151362147
"625",-1279.0867142872
"626",-1157.84152971843
"627",-1046.29595991517
"628",-944.450004877404
"629",-852.303664605141
"630",-769.856939098379
"631",-697.109828357119
"632",-634.062332381361
"633",-580.714451171103
"634",-537.066184726347
"635",-503.117533047092
"636",-478.868496133339
"637",-464.319073985087
"638",-459.469266602336
"639",-464.319073985087
"640",-478.868496133339
"641",-503.117533047092
"642",-537.066184726347
"643",-580.714451171103
"644",-634.06233238136
"645",-697.109828357119
"646",-769.856939098379
"647",-852.30366460514
"648",-944.450004877403
"649",-1046.29595991517
"650",-1157.84152971843
"651",-6744.81963464721
"652",-6400.48331047191
"653",-6065.84660106211
"654",-5740.90950641782
"655",-5425.67202653902
"656",-5120.13416142573
"657",-4824.29591107794
"658",-4538.15727549565
"659",-4261.71825467886
"660",-3994.97884862758
"661",-3737.93905734179
"662",-3490.59888082151
"663",-3252.95831906672
"664",-3025.01737207744
"665",-2806.77603985366
"666",-2598.23432239538
"667",-2399.3922197026
"668",-2210.24973177533
"669",-2030.80685861355
"670",-1861.06360021728
"671",-1701.01995658651
"672",-1550.67592772124
"673",-1410.03151362147
"674",-1279.0867142872
"675",-1157.84152971843
"676",-1046.29595991517
"677",-944.450004877404
"678",-852.303664605141
"679",-769.85693909838
"680",-697.109828357119
"681",-634.062332381361
"682",-580.714451171103
"683",-537.066184726347
"684",-503.117533047093
"685",-478.868496133339
"686",-464.319073985087
"687",-459.469266602336
"688",-464.319073985087
"689",-478.868496133339
"690",-503.117533047092
"691",-537.066184726347
"692",-580.714451171103
"693",-634.06233238136
"694",-697.109828357119
"695",-769.856939098379
"696",-852.30366460514
"697",-944.450004877403
"698",-1046.29595991517
"699",-1157.84152971843
"700",-1279.0867142872
"701",-6400.48331047191
"702",-6065.84660106211
"703",-5740.90950641782
"704",-5425.67202653902
"705",-5120.13416142573
"706",-4824.29591107794
"707",-4538.15727549565
"708",-4261.71825467886
"709",-3994.97884862758
"710",-3737.93905734179
"711",-3490.59888082151
"712",-3252.95831906672
"713",-3025.01737207744
"714",-2806.77603985366
"715",-2598.23432239538
"716",-2399.3922197026
"717",-2210.24973177533
"718",-2030.80685861355
"719",-1861.06360021728
"720",-1701.01995658651
"721",-1550.67592772124
"722",-1410.03151362147
"723",-1279.0867142872
"724",-1157.84152971843
"725",-1046.29595991517
"726",-944.450004877403
"727",-852.303664605141
"728",-769.856939098379
"729",-697.109828357119
"730",-634.062332381361
"731",-580.714451171103
"732",-537.066184726347
"733",-503.117533047092
"734",-478.868496133339
"735",-464.319073985087
"736",-459.469266602336
"737",-464.319073985087
"738",-478.868496133339
"739",-503.117533047092
"740",-537.066184726347
"741",-580.714451171103
"742",-634.06233238136
"743",-697.109828357119
"744",-769.856939098379
"745",-852.30366460514
"746",-944.450004877403
"747",-1046.29595991517
"748",-1157.84152971843
"749",-1279.0867142872
"750",-1410.03151362147
"751",-6065.84660106211
"752",-5740.90950641782
"753",-5425.67202653902
"754",-5120.13416142573
"755",-4824.29591107794
"756",-4538.15727549565
"757",-4261.71825467886
"758",-3994.97884862757
"759",-3737.93905734179
"760",-3490.59888082151
"761",-3252.95831906672
"762",-3025.01737207744
"763",-2806.77603985366
"764",-2598.23432239538
"765",-2399.3922197026
"766",-2210.24973177533
"767",-2030.80685861355
"768",-1861.06360021728
"769",-1701.01995658651
"770",-1550.67592772124
"771",-1410.03151362147
"772",-1279.0867142872
"773",-1157.84152971843
"774",-1046.29595991517
"775",-944.450004877404
"776",-852.303664605141
"777",-769.85693909838
"778",-697.109828357119
"779",-634.062332381361
"780",-580.714451171103
"781",-537.066184726347
"782",-503.117533047093
"783",-478.868496133339
"784",-464.319073985087
"785",-459.469266602336
"786",-464.319073985087
"787",-478.868496133339
"788",-503.117533047092
"789",-537.066184726347
"790",-580.714451171103
"791",-634.06233238136
"792",-697.109828357119
"793",-769.856939098379
"794",-852.30366460514
"795",-944.450004877403
"796",-1046.29595991517
"797",-1157.84152971843
"798",-1279.0867142872
"799",-1410.03151362147
"800",-1550.67592772124
"801",-5740.90950641782
"802",-5425.67202653902
"803",-5120.13416142573
"804",-4824.29591107794
"805",-4538.15727549565
"806",-4261.71825467886
"807",-3994.97884862757
"808",-3737.93905734179
"809",-3490.59888082151
"810",-3252.95831906672
"811",-3025.01737207744
"812",-2806.77603985366
"813",-2598.23432239538
"814",-2399.3922197026
"815",-2210.24973177533
"816",-2030.80685861355
"817",-1861.06360021728
"818",-1701.01995658651
"819",-1550.67592772124
"820",-1410.03151362147
"821",-1279.0867142872
"822",-1157.84152971843
"823",-1046.29595991517
"824",-944.450004877404
"825",-852.303664605141
"826",-769.856939098379
"827",-697.10982835712
"828",-634.062332381361
"829",-580.714451171103
"830",-537.066184726347
"831",-503.117533047093
"832",-478.868496133339
"833",-464.319073985087
"834",-459.469266602336
"835",-464.319073985087
"836",-478.868496133339
"837",-503.117533047092
"838",-537.066184726347
"839",-580.714451171103
"840",-634.06233238136
"841",-697.109828357119
"842",-769.856939098379
"843",-852.30366460514
"844",-944.450004877403
"845",-1046.29595991517
"846",-1157.84152971843
"847",-1279.0867142872
"848",-1410.03151362147
"849",-1550.67592772124
"850",-1701.01995658651
"851",-5425.67202653902
"852",-5120.13416142573
"853",-4824.29591107794
"854",-4538.15727549565
"855",-4261.71825467886
"856",-3994.97884862757
"857",-3737.93905734179
"858",-3490.5988808215
"859",-3252.95831906672
"860",-3025.01737207744
"861",-2806.77603985366
"862",-2598.23432239538
"863",-2399.3922197026
"864",-2210.24973177533
