"","x"
"212",-1.50551949772551
"213",-1.50557588538988
"214",-1.50563331500901
"215",-1.50569178191851
"216",-1.50575128150613
"217",-1.505811809211
"218",-1.50587336052288
"219",-1.50593593098141
"220",-1.50599951617545
"221",-1.50606411174232
"222",-1.50612971336713
"223",-1.5061963167821
"224",-1.50626391776592
"225",-1.50633251214307
"226",-1.50640209578317
"227",-1.50647266460041
"228",-1.50654421455285
"229",-1.50661674164189
"230",-1.50669024191164
"231",-1.50676471144834
"232",-1.50684014637978
"233",-1.50691654287477
"234",-1.50699389714254
"235",-1.50707220543224
"236",-1.50715146403239
"237",-1.50723166927035
"238",-1.50731281751182
"239",-1.50739490516032
"240",-1.5074779286567
"241",-1.50756188447866
"242",-1.50764676914028
"243",-1.5077325791915
"244",-1.50781931121772
"245",-1.5079069618393
"246",-1.50799552771115
"247",-1.50808500552226
"248",-1.50817539199526
"249",-1.50826668388605
"250",-1.50835887798333
"251",-1.50845197110819
"252",-1.50854596011375
"253",-1.50864084188472
"254",-1.50873661333703
"255",-1.50883327141745
"256",-1.5089308131032
"257",-1.50902923540156
"258",-1.50912853534957
"259",-1.50922871001359
"260",-1.50932975648901
"261",-1.50943167189987
"262",-1.50953445339852
"263",-1.5096380981653
"264",-1.50974260340818
"265",-1.50984796636247
"266",-1.50995418429047
"267",-1.51006125448116
"268",-1.5101691742499
"269",-1.51027794093813
"270",-1.51038755191302
"271",-1.51049800456726
"272",-1.51060929631867
"273",-1.51072142461
"274",-1.51083438690858
"275",-1.51094818070609
"276",-1.51106280351826
"277",-1.51117825288458
"278",-1.5112945263681
"279",-1.51141162155511
"280",-1.51152953605488
"281",-1.51164826749946
"282",-1.51176781354337
"283",-1.51188817186339
"284",-1.5120093401583
"285",-1.51213131614864
"286",-1.5122540975765
"287",-1.51237768220526
"288",-1.51250206781936
"289",-1.51262725222409
"290",-1.51275323324538
"291",-1.51288000872952
"292",-1.51300757654304
"293",-1.51313593457241
"294",-1.51326508072387
"295",-1.51339501292323
"296",-1.51352572911565
"297",-1.51365722726545
"298",-1.5137895053559
"299",-1.51392256138903
"300",-1.51405639338544
"301",-1.51419099938413
"302",-1.51432637744227
"303",-1.51446252563506
"304",-1.5145994420555
"305",-1.51473712481427
"306",-1.51487557203951
"307",-1.51501478187665
"308",-1.51515475248827
"309",-1.51529548205387
"310",-1.51543696876978
"311",-1.51557921084894
"312",-1.51572220652075
"313",-1.51586595403091
"314",-1.51601045164129
"315",-1.51615569762972
"316",-1.51630169028987
"317",-1.51644842793112
"318",-1.51659590887836
"319",-1.51674413147187
"320",-1.51689309406718
"321",-1.5170427950349
"322",-1.51719323276063
"323",-1.51734440564475
"324",-1.51749631210234
"325",-1.517648950563
"326",-1.51780231947077
"327",-1.51795641728393
"328",-1.51811124247493
"329",-1.51826679353022
"330",-1.51842306895014
"331",-1.51858006724879
"332",-1.51873778695391
"333",-1.51889622660676
"334",-1.51905538476198
"335",-1.51921525998749
"336",-1.51937585086437
"337",-1.51953715598672
"338",-1.5196991739616
"339",-1.51986190340885
"340",-1.52002534296101
"341",-1.52018949126324
"342",-1.52035434697313
"343",-1.52051990876069
"344",-1.52068617530816
"345",-1.52085314530995
"346",-1.52102081747254
"347",-1.52118919051434
"348",-1.52135826316562
"349",-1.52152803416842
"350",-1.5216985022764
"351",-1.52186966625481
"352",-1.52204152488033
"353",-1.52221407694103
"354",-1.52238732123623
"355",-1.52256125657643
"356",-1.52273588178324
"357",-1.52291119568923
"358",-1.5230871971379
"359",-1.52326388498356
"360",-1.52344125809125
"361",-1.52361931533666
"362",-1.52379805560602
"363",-1.52397747779607
"364",-1.52415758081391
"365",-1.52433836357695
"366",-1.52451982501286
"367",-1.52470196405942
"368",-1.52488477966451
"369",-1.52506827078597
"370",-1.52525243639159
"371",-1.52543727545897
"372",-1.52562278697547
"373",-1.52580896993816
"374",-1.5259958233537
"375",-1.52618334623831
"376",-1.52637153761766
"377",-1.52656039652683
"378",-1.52674992201023
"379",-1.5269401131215
"380",-1.52713096892351
"381",-1.52732248848822
"382",-1.52751467089666
"383",-1.52770751523883
"384",-1.52790102061368
"385",-1.52809518612898
"386",-1.52829001090134
"387",-1.52848549405605
"388",-1.5286816347271
"389",-1.52887843205708
"390",-1.52907588519711
"391",-1.52927399330682
"392",-1.52947275555424
"393",-1.52967217111577
"394",-1.52987223917614
"395",-1.53007295892829
"396",-1.53027432957338
"397",-1.53047635032069
"398",-1.53067902038761
"399",-1.53088233899951
"400",-1.53108630538976
"401",-1.53129091879964
"402",-1.53149617847829
"403",-1.53170208368267
"404",-1.53190863367748
"405",-1.53211582773514
"406",-1.53232366513574
"407",-1.53253214516694
"408",-1.53274126712398
"409",-1.5329510303096
"410",-1.53316143403401
"411",-1.53337247761481
"412",-1.53358416037698
"413",-1.5337964816528
"414",-1.53400944078182
"415",-1.53422303711083
"416",-1.53443726999379
"417",-1.53465213879177
"418",-1.53486764287295
"419",-1.53508378161255
"420",-1.5353005543928
"421",-1.53551796060286
"422",-1.53573599963883
"423",-1.53595467090367
"424",-1.53617397380717
"425",-1.53639390776592
"426",-1.53661447220324
"427",-1.53683566654919
"428",-1.53705749024046
"429",-1.5372799427204
"430",-1.53750302343894
"431",-1.53772673185255
"432",-1.53795106742424
"433",-1.53817602962347
"434",-1.53840161792616
"435",-1.53862783181462
"436",-1.53885467077752
"437",-1.53908213430988
"438",-1.539310221913
"439",-1.53953893309443
"440",-1.53976826736797
"441",-1.53999822425358
"442",-1.54022880327739
"443",-1.54046000397166
"444",-1.54069182587472
"445",-1.54092426853096
"446",-1.5411573314908
"447",-1.54139101431066
"448",-1.54162531655288
"449",-1.54186023778576
"450",-1.54209577758349
"451",-1.54233193552612
"452",-1.54256871119952
"453",-1.5428061041954
"454",-1.5430441141112
"455",-1.54328274055014
"456",-1.54352198312113
"457",-1.54376184143879
"458",-1.54400231512336
"459",-1.54424340380076
"460",-1.54448510710246
"461",-1.54472742466553
"462",-1.5449703561326
"463",-1.54521390115179
"464",-1.54545805937672
