"","x"
"400",0.845328
"401",0.854207
"402",0.854052
"403",0.847262
"404",0.850973
"405",0.847521
"406",0.852008
"407",0.849597
"408",0.850232
"409",0.854413
"410",0.854132
"411",0.855764
"412",0.856322
"413",0.856561
"414",0.850385
"415",0.85896
"416",0.85347
"417",0.850739
"418",0.855237
"419",0.857423
"420",0.847835
"421",0.865182
"422",0.851254
"423",0.857518
"424",0.851989
"425",0.853629
"426",0.859056
"427",0.850818
"428",0.852764
"429",0.854494
"430",0.848608
"431",0.852355
"432",0.854378
"433",0.853111
"434",0.852343
"435",0.85023
"436",0.851244
"437",0.853842
"438",0.851713
"439",0.851991
"440",0.855259
"441",0.852239
"442",0.853726
"443",0.855637
"444",0.850068
"445",0.851002
"446",0.854877
"447",0.856639
"448",0.849955
"449",0.851368
"450",0.864261
"451",0.846103
"452",0.848778
"453",0.856996
"454",0.857452
"455",0.856275
"456",0.855322
"457",0.851063
"458",0.851252
"459",0.854948
"460",0.845543
"461",0.84718
"462",0.849148
"463",0.852169
"464",0.85848
"465",0.857644
"466",0.85478
"467",0.850473
"468",0.856119
"469",0.855696
"470",0.854886
"471",0.857705
"472",0.855962
"473",0.85201
"474",0.861947
"475",0.854884
"476",0.855424
"477",0.851812
"478",0.848396
"479",0.852393
"480",0.864529
"481",0.847147
"482",0.857618
"483",0.859682
"484",0.845962
"485",0.850537
"486",0.852117
"487",0.853318
"488",0.853416
"489",0.854561
"490",0.853856
"491",0.847651
"492",0.855531
"493",0.851616
"494",0.851924
"495",0.85484
"496",0.861318
"497",0.848587
"498",0.858409
"499",0.858894
"500",0.85388
"501",0.851226
"502",0.852882
"503",0.855858
"504",0.856094
"505",0.853496
"506",0.848991
"507",0.851801
"508",0.853782
"509",0.851669
"510",0.85282
"511",0.858764
"512",0.863437
"513",0.854844
"514",0.846074
"515",0.846741
"516",0.861878
"517",0.850571
"518",0.851834
"519",0.853555
"520",0.855253
"521",0.849491
"522",0.854498
"523",0.857191
"524",0.860153
"525",0.852683
"526",0.856513
"527",0.850457
"528",0.850322
"529",0.850831
"530",0.85838
"531",0.848946
"532",0.861462
"533",0.85341
"534",0.84767
"535",0.851794
"536",0.850706
"537",0.852172
"538",0.853093
"539",0.856837
"540",0.85159
"541",0.853576
"542",0.856831
"543",0.85783
"544",0.854468
"545",0.851206
"546",0.851037
"547",0.853323
"548",0.850644
"549",0.857298
"550",0.856478
"551",0.84701
"552",0.854313
"553",0.854344
"554",0.852909
"555",0.849699
"556",0.855983
"557",0.855556
"558",0.853238
"559",0.85302
"560",0.852054
"561",0.847694
"562",0.854328
"563",0.858818
"564",0.857505
"565",0.851409
"566",0.854208
"567",0.858185
"568",0.85126
"569",0.859979
"570",0.85865
"571",0.856377
"572",0.850956
"573",0.85774
"574",0.852122
"575",0.849914
"576",0.85434
"577",0.850057
"578",0.859998
"579",0.857955
"580",0.856948
"581",0.854669
"582",0.85477
"583",0.858212
"584",0.854261
"585",0.853396
"586",0.858073
"587",0.856741
"588",0.854867
"589",0.850584
"590",0.851543
"591",0.853946
"592",0.850897
"593",0.857126
"594",0.856552
"595",0.852746
"596",0.856422
"597",0.85908
"598",0.851676
"599",0.850323
"600",0.855318
"601",0.848555
"602",0.851073
"603",0.855832
"604",0.856225
"605",0.854667
"606",0.847738
"607",0.844736
"608",0.853843
"609",0.856663
"610",0.84853
"611",0.852067
"612",0.845532
"613",0.862189
"614",0.856439
"615",0.848878
"616",0.851675
"617",0.849609
"618",0.858642
"619",0.857639
"620",0.853497
"621",0.854086
"622",0.856691
"623",0.854884
"624",0.852509
"625",0.855449
"626",0.858286
"627",0.854736
"628",0.854411
"629",0.853567
"630",0.85482
"631",0.854297
"632",0.855048
"633",0.846398
"634",0.849505
"635",0.854375
"636",0.846889
"637",0.858037
"638",0.854589
"639",0.847571
"640",0.852997
"641",0.848192
"642",0.850964
"643",0.862106
"644",0.851324
"645",0.853046
"646",0.852395
"647",0.854133
"648",0.857863
"649",0.853664
"650",0.862429
"651",0.854492
"652",0.853945
"653",0.85212
"654",0.853911
"655",0.859185
"656",0.854489
"657",0.847841
"658",0.84696
"659",0.854432
"660",0.853174
"661",0.849105
"662",0.858037
"663",0.855792
"664",0.856531
"665",0.850833
"666",0.851167
"667",0.85171
"668",0.84725
"669",0.847139
"670",0.850765
"671",0.854566
"672",0.856539
"673",0.850843
"674",0.854072
"675",0.849958
"676",0.858312
"677",0.852505
"678",0.853371
"679",0.849286
"680",0.856361
"681",0.85329
"682",0.854907
"683",0.854346
"684",0.848625
"685",0.848887
"686",0.852298
"687",0.848446
"688",0.854914
"689",0.848961
"690",0.85499
"691",0.854499
"692",0.858151
"693",0.851706
"694",0.852353
"695",0.852603
"696",0.858663
"697",0.854779
"698",0.850546
"699",0.856653
"700",0.850743
"701",0.854074
"702",0.852481
"703",0.856857
"704",0.855244
"705",0.861499
"706",0.852827
"707",0.847544
"708",0.853958
"709",0.853837
"710",0.857593
"711",0.857023
"712",0.848285
"713",0.856137
"714",0.852727
"715",0.859789
"716",0.848934
"717",0.853702
"718",0.853489
"719",0.850393
"720",0.852906
"721",0.848976
"722",0.859668
"723",0.85575
"724",0.849163
"725",0.862154
"726",0.850677
"727",0.849735
"728",0.857965
"729",0.859195
"730",0.853697
"731",0.849956
"732",0.847071
"733",0.851901
"734",0.849992
"735",0.855097
"736",0.846605
"737",0.850172
"738",0.850254
"739",0.851994
"740",0.854174
"741",0.849076
"742",0.851045
"743",0.854181
"744",0.856594
"745",0.855372
"746",0.858131
"747",0.851411
"748",0.854154
"749",0.847972
"750",0.848092
"751",0.851493
"752",0.850787
"753",0.851178
"754",0.853053
"755",0.851694
"756",0.84811
"757",0.858116
"758",0.852563
"759",0.856293
"760",0.851932
"761",0.852998
"762",0.858875
"763",0.856712
"764",0.857722
"765",0.847699
"766",0.859645
"767",0.854898
"768",0.848015
"769",0.852219
"770",0.848376
"771",0.853859
"772",0.860675
"773",0.846146
"774",0.849366
"775",0.851193
"776",0.853676
"777",0.849771
"778",0.862518
"779",0.852772
"780",0.851433
"781",0.851597
"782",0.844077
"783",0.846402
"784",0.858057
"785",0.855013
"786",0.851304
"787",0.858466
"788",0.853369
"789",0.864407
"790",0.853628
"791",0.851232
"792",0.84739
"793",0.855831
"794",0.853129
"795",0.846302
"796",0.848951
"797",0.850708
"798",0.853975
"799",0.856841
"800",0.862597
"801",0.85427
"802",0.852576
"803",0.855318
"804",0.853573
"805",0.859855
"806",0.859718
"807",0.852059
"808",0.854213
"809",0.843329
"810",0.855115
"811",0.849951
"812",0.849861
"813",0.85406
"814",0.859256
"815",0.859303
"816",0.85917
"817",0.851616
"818",0.848129
"819",0.848078
"820",0.855459
"821",0.850547
"822",0.851828
"823",0.84789
"824",0.853751
"825",0.850757
"826",0.84674
"827",0.858394
"828",0.851683
"829",0.856045
"830",0.851742
"831",0.855958
"832",0.853084
"833",0.854782
"834",0.8527
"835",0.85369
"836",0.847319
"837",0.845282
"838",0.851893
"839",0.857791
"840",0.856318
"841",0.858805
"842",0.857675
"843",0.845746
"844",0.851795
"845",0.855725
"846",0.854234
"847",0.856663
"848",0.846237
"849",0.857478
"850",0.85102
"851",0.856941
"852",0.850778
"853",0.851907
"854",0.862702
"855",0.85696
"856",0.854411
"857",0.852198
"858",0.85635
"859",0.858931
"860",0.859605
"861",0.856081
"862",0.858915
"863",0.857633
"864",0.851243
"865",0.852548
"866",0.85294
"867",0.848719
"868",0.853949
"869",0.859636
"870",0.857761
"871",0.848949
"872",0.85217
"873",0.850069
"874",0.847777
"875",0.85605
"876",0.858338
"877",0.857924
"878",0.8509
"879",0.858394
"880",0.852688
"881",0.850187
"882",0.850641
"883",0.85584
"884",0.852042
"885",0.85748
"886",0.852674
"887",0.859051
"888",0.858837
"889",0.849688
"890",0.855876
"891",0.858608
"892",0.853916
"893",0.854593
"894",0.854528
"895",0.855223
"896",0.845519
"897",0.85249
"898",0.846156
"899",0.857107
"900",0.849158
"901",0.852267
"902",0.856039
"903",0.850302
"904",0.855046
"905",0.854584
"906",0.853965
"907",0.853139
"908",0.854671
"909",0.85327
"910",0.851989
"911",0.848607
"912",0.854853
"913",0.846932
"914",0.853498
"915",0.848594
"916",0.84836
"917",0.850365
"918",0.855972
"919",0.85516
"920",0.845956
"921",0.855003
"922",0.847875
"923",0.851141
"924",0.853843
"925",0.853115
"926",0.847337
"927",0.853695
"928",0.858285
"929",0.854448
"930",0.853828
"931",0.851205
"932",0.84937
"933",0.855744
"934",0.849124
"935",0.854876
"936",0.857213
"937",0.854513
"938",0.846116
"939",0.847085
"940",0.858951
"941",0.847564
