"","x"
"114",-210725.772205176
"115",-207452.90404283
"116",-205149.997357034
"117",-203817.052147789
"118",-203454.068415093
"119",-204061.046158947
"120",-205637.985379352
"121",-208184.886076307
"122",-211701.748249812
"123",-216188.571899867
"124",-221645.357026472
"125",-228072.103629627
"126",-235468.811709333
"127",-243835.481265588
"128",-253172.112298394
"129",-263478.70480775
"130",-274755.258793656
"131",-287001.774256112
"132",-300218.251195118
"133",-314404.689610674
"134",-329561.089502781
"135",-345687.450871437
"136",-362783.773716644
"137",-380850.058038401
"138",-399886.303836708
"139",-419892.511111565
"140",-440868.679862972
"141",-462814.81009093
"142",-485730.901795437
"143",-509616.954976495
"144",-534472.969634103
"145",-560298.945768261
"146",-587094.883378969
"147",-614860.782466227
"148",-643596.643030035
"149",-673302.465070394
"150",-703978.248587303
"151",-329400.154667488
"152",-313189.04472867
"153",-297947.896266402
"154",-283676.709280684
"155",-270375.483771516
"156",-258044.219738899
"157",-246682.917182832
"158",-236291.576103314
"159",-226870.196500347
"160",-218418.77837393
"161",-210937.321724063
"162",-204425.826550747
"163",-198884.29285398
"164",-194312.720633764
"165",-190711.109890097
"166",-188079.460622981
"167",-186417.772832415
"168",-185726.046518399
"169",-186004.281680934
"170",-187252.478320018
"171",-189470.636435652
"172",-192658.756027837
"173",-196816.837096572
"174",-201944.879641857
"175",-208042.883663692
"176",-215110.849162077
"177",-223148.776137012
"178",-232156.664588498
"179",-242134.514516533
"180",-253082.325921119
"181",-265000.098802255
"182",-277887.833159941
"183",-291745.528994177
"184",-306573.186304963
"185",-322370.8050923
"186",-339138.385356186
"187",-356875.927096623
"188",-375583.430313609
"189",-395260.895007147
"190",-415908.321177233
"191",-437525.70882387
"192",-460113.057947058
"193",-483670.368546795
"194",-508197.640623083
"195",-533694.874175921
"196",-560162.069205308
"197",-587599.225711246
"198",-616006.343693734
"199",-645383.423152773
"200",-675730.464088361
"201",-318178.647164902
"202",-301638.794644763
"203",-286068.903601175
"204",-271468.974034137
"205",-257839.005943649
"206",-245178.999329712
"207",-233488.954192324
"208",-222768.870531486
"209",-213018.748347199
"210",-204238.587639462
"211",-196428.388408275
"212",-189588.150653638
"213",-183717.874375551
"214",-178817.559574014
"215",-174887.206249028
