"","x"
"1",0.703143726435159
"2",0.704725521997398
"3",0.597781668006274
"4",0.616415926779671
"5",0.526690841472336
"6",0.52294903258766
"7",0.512511168803814
"8",0.512049965127765
"9",0.473305343565081
"10",0.501219960283822
"11",0.543437691222271
"12",0.673464973529005
"13",0.669026032625183
"14",0.647418773131641
"15",0.337935090481413
"16",0.385590358435509
"17",0.529471298822913
"18",0.496344799802061
"19",0.505806769460297
"20",0.576555378828913
"21",0.435052463070975
"22",0.491736308220795
"23",0.444821551035063
"24",0.446090082215964
"25",0.411231249821291
"26",0.496737559448815
"27",0.501177049478053
"28",0.538771471894424
"29",0.784934339939172
"30",0.755919001080796
"31",0.633707327591913
"32",0.66439898930954
"33",0.682875867323779
"34",0.631292497055766
"35",0.427955490709892
"36",0.687149904997542
"37",0.399156845979929
"38",0.343406065439376
"39",0.615203080293208
"40",0.741123437921178
"41",0.589637579010748
"42",0.737891148292668
"43",0.624280348454627
"44",0.644970386619093
"45",0.679745910880544
"46",0.516006257463081
"47",0.474106623923414
"48",0.502247193683006
"49",0.516323174885559
"50",0.50320957060047
"51",0.520330931254519
"52",0.531839923793438
"53",0.712964567084327
"54",0.576458787276632
"55",0.232006601166366
"56",0.184303789028253
"57",0.18412293743952
"58",0.207342295128726
"59",0.422487005650515
"60",0.249170943544023
"61",0.284024393777659
"62",0.213397379268987
"63",0.483464970458852
"64",0.407968563154568
"65",0.375239437841263
"66",0.812242450131778
"67",0.660125591921018
"68",0.453078867803591
"69",0.307717932935124
"70",0.312100399892686
"71",0.356393629254521
"72",0.363094755222265
"73",0.37606379010552
"74",0.641744155816901
"75",0.650737705314666
"76",0.491624522314166
"77",0.411510568716404
"78",0.406579321041967
"79",0.400643077544377
"80",0.418115065872866
"81",0.402500752953504
"82",0.227380594575312
"83",0.246655287263659
"84",0.48493293000698
"85",0.461104765331771
"86",0.501514426920701
"87",0.492538877963182
"88",0.578233090229215
"89",0.521282711011727
"90",0.368616313677531
"91",0.565597199420575
"92",0.668598514053853
"93",0.617758152183648
"94",0.71983505096092
"95",0.677002821083233
"96",0.66397102787603
"97",0.225209289481029
"98",0.384665498095853
"99",0.358604384453077
"100",0.346906068231527
"101",0.422114763932046
"102",0.351185321774593
"103",0.174768986749272
"104",0.168378945029068
"105",0.171631900151071
"106",0.77545037464076
"107",0.766563109182796
"108",0.764131253739687
"109",0.839444384676745
"110",0.579957368812885
"111",0.522406208280027
"112",0.503082753737821
"113",0.487229533497156
"114",0.508389724325527
"115",0.447261986519121
"116",0.232090253543146
"117",0.285128003125461
"118",0.268134734850308
"119",0.407347459856317
"120",0.525716840351855
"121",0.55634364226252
"122",0.412471516759558
"123",0.414682740125737
"124",0.350605198319045
"125",0.394867678995604
"126",0.36473473612325
"127",0.486686295392547
"128",0.605987579191189
"129",0.330718917728411
"130",0.520267324303237
"131",0.514706617905542
"132",0.503670417317286
"133",0.491174567123805
"134",0.320169091624589
"135",0.344472321646394
"136",0.463609032770749
"137",0.457021624298229
"138",0.578711750516684
"139",0.596299406597169
"140",0.596299406597169
"141",0.319823086221136
"142",0.431120242258305
"143",0.384668667485176
"144",0.485293118106647
"145",0.489934220057431
"146",0.638503309522758
"147",0.584003918358625
"148",0.315915644265915
"149",0.391384531839892
"150",0.14656959548702
"151",0.748065952252524
"152",0.661919447903587
"153",0.692928415474639
"154",0.755638033576001
"155",0.755363191829778
"156",0.741568891635131
"157",0.744144679174047
"158",0.827532872790256
"159",0.191978616741744
"160",0.227839699659977
"161",0.252477858411781
"162",0.245435482752183
"163",0.238460501069799
"164",0.145409555558522
"165",0.136591553711222
"166",0.141343037592072
"167",0.177352872895832
"168",0.234058792447271
"169",0.674581811356351
"170",0.385443405379907
"171",0.432538221804677
"172",0.414704230293456
"173",0.589569611556003
"174",0.578854865835369
"175",0.468476781375788
"176",0.626524358269638
"177",0.628802594031158
"178",0.687157567697302
"179",0.460954771545622
"180",0.435199129712094
"181",0.434039896005936
"182",0.611253557563265
"183",0.662847284443202
"184",0.695693107844146
"185",0.719946962770174
"186",0.752656244500528
"187",0.748528696918815
"188",0.713032659970064
"189",0.58567032225116
"190",0.673153046909534
"191",0.940165412320318
"192",0.880154038324927
"193",0.820352594568873
"194",0.209008378553071
"195",0.209204005657043
"196",0.410071081631256
"197",0.204992391862617
"198",0.240083931658748
"199",0.265010347194593
"200",0.244934373335287
"201",0.189641764031222
"202",0.47625971418817
"203",0.502861540397097
"204",0.622148063715526
"205",0.430765456108028
"206",0.440078855283742
"207",0.614412957802796
"208",0.690591815214908
"209",0.661341077435398
"210",0.412041441459809
"211",0.374803311657082
"212",0.376089878491575
"213",0.53719788777284
"214",0.331995527587182
"215",0.319488374225673
"216",0.301167040362905
"217",0.404945172302169
"218",0.412063236464666
"219",0.417816600979006
"220",0.435725743301815
"221",0.410861985844071
"222",0.46307404818136
"223",0.454799456540461
"224",0.22859500412243
"225",0.229488807750968
"226",0.743409452159788
"227",0.729588198871679
"228",0.716938115232076
"229",0.7163689501363
"230",0.556308207412682
"231",0.559181725214272
